Trajan	Obama Admin	per	neg-towards	-0.927777777777778	Obama Bypasses Senate; Appoints Becker to NLRB	2011-04-22T19:03:00
Trajan	Mark Pearce	per	pos-towards	0.9699999999999998	Becker was one of 15 White House Easter recess appointments that included a less controversial NLRB nominee, Mark Pearce, who, like Becker, is a Democrat.	2011-04-22T19:03:00
Trajan	Appoints Becker	per	pos-towards	1.8488888888888884	Becker was one of 15 White House Easter recess appointments that included a less controversial NLRB nominee, Mark Pearce, who, like Becker, is a Democrat.	2011-04-22T19:03:00
Trajan	Wilma LiebmanBarack Obama	per	pos-towards	0.5577777777777779	And with three vacancies, Obama knows he has a rare opportunity to remake labor law through union-friendly tiebreaker rulings.	2011-04-22T19:03:00
Trajan	nominees	per	pos-towards	1.4444444444444446	The three nominees, Craig Becker, Mark Pearce and Brian Hayes, already have been approved by the Senate Committee on Health, Education, Labor and Pensions.	2011-04-22T19:03:00
Trajan	Senate Committee on Health, Education, Labor and Pensions	org	pos-towards	1.4444444444444446	The three nominees, Craig Becker, Mark Pearce and Brian Hayes, already have been approved by the Senate Committee on Health, Education, Labor and Pensions.	2011-04-22T19:03:00
Trajan	Senate Committee on Health, Education, Labor and Pensions	org	pos-towards	0.6666666666666661	Mike Enzi, R-Wyo., apparently will have to go through a standard full-floor Senate vote.	2011-04-22T19:03:00
Trajan	unions	org	pos-towards	2.0588888888888883	I don't remember anyone saying that private sector unions were golden, the Issue was whom they negotiate with and how and who winds up paying.	2011-04-23T08:26:00
Trajan	NYcarbineer	per	pos-towards	1.2111111111111112	As bad as Trajan is, your brain wouldn't make a pimple on his ass.	2011-04-23T12:35:00
Trajan	who	per	pos-towards	0.08333333333333393	Public sector unions negotiate with politicians who want their votes over how to divide money that belongs to the taxpayer.	2011-04-23T13:03:00
Trajan	school	org	pos-towards	0.7522222222222226	So, either you have reading comprehension skills commensurate with an elementary school student, or you are so desperate to make yourself right you've back tracked and in effect putting your hands over your ears yelling loudly so you don't have to hear the truth.	2011-04-23T20:43:00
Trajan	student	per	pos-towards	1.3666666666666671	So, either you have reading comprehension skills commensurate with an elementary school student, or you are so desperate to make yourself right you've back tracked and in effect putting your hands over your ears yelling loudly so you don't have to hear the truth.	2011-04-23T20:43:00
Trajan	Charleston Boeing	org	pos-towards	1.1644444444444444	Boeing tried negotiating with the union ( they didn't have to either, proving no good deed goes unpunished), the unions wanted a seat on the Boeing broad and a promise to never build aircraft anywhere else but Washington state factories.Boeing refused.	2011-04-23T20:54:00
Trajan	International Association of Machinists and Aerospace Workers	org	pos-towards	0.5577777777777779	and no where in that article did I see the fact that the shop had a legal and binding membership vote- the shop voted to de-certify any International Association of Machinists and Aerospace Workers (IAMAW) membership 199-68.	2011-04-24T09:01:00
Trajan	republicans party	org	pos-towards	0.5966666666666676	Words and comprehension of such speaks for itself.	2011-04-24T09:06:00
Trajan	Pro-Union	org	pos-towards	1.0166666666666666	Depending on the contract, the decision where to locate a work unit would be a part of negotiations, but the Union waived its right to bargain on that issue in their last contract.	2011-04-24T11:00:00
Trajan	unit	org	pos-towards	1.2811111111111115	is punishing workers becasue they have strike[d] in the past by; CREATING a work unit in SC.	2011-04-24T11:00:00
Trajan	CNET News</a> <a href="http://www.whsv.com/home/headlines/93624664.html">Obama Administration Responds to Health Care Lawsuits	org	pos-towards	1.0166666666666666	from SC, it is a right to work state.	2011-04-24T11:00:00
Trajan	Atlas Shrugged	veh	pos-towards	0.7133333333333329	I just saw Atlas Shrugged last night, Wesley Mouch is alive in DC.	2011-04-24T13:38:00
Trajan	Wesley Mouch	per	pos-towards	1.6388888888888893	I just saw Atlas Shrugged last night, Wesley Mouch is alive in DC.	2011-04-24T13:38:00
Trajan	Dallas Cowboys	org	pos-towards	1.6388888888888893	I just saw Atlas Shrugged last night, Wesley Mouch is alive in DC.	2011-04-24T13:38:00
blu	them	per	neg-towards	-2.6077777777777778	let them fail	2011-04-23T08:45:00
Xenophon	Kmart	org	neg-towards	-1.1144444444444446	Kmart sucks.	2009-12-22T11:35:00
Nic_Driver	Wilma Liebman	per	pos-towards	0.7366666666666664	As the rich get richer and the wealth gap grows.	2011-04-22T21:50:00
Two Thumbs	one	per	neg-towards	-2.3044444444444445	No one deserves to be sued and ordered around by the government you fucking slave.	2011-04-22T23:01:00
Two Thumbs	Mexico	gpe	neg-towards	0.06777777777777771	No one deserves to be sued and ordered around by the government you fucking slave.	2011-04-22T23:01:00
Two Thumbs	slave	per	neg-towards	-2.3044444444444445	No one deserves to be sued and ordered around by the government you fucking slave.	2011-04-22T23:01:00
Two Thumbs	one	per	pos-towards	1.2655555555555544	No one deserves to be sued and ordered around by the government you fucking slave.	2011-04-22T23:01:00
Toro	Charleston Boeing	org	neg-towards	-1.9700000000000002	Actually, what the article said is that Boeing violated the law by retaliating against the workers in WA, which it cannot do.	2011-04-22T21:56:00
Toro	workers	per	neg-towards	-1.238888888888889	Actually, what the article said is that Boeing violated the law by retaliating against the workers in WA, which it cannot do.	2011-04-22T21:56:00
Toro	companies	org	neg-towards	-0.8500000000000005	Generally, companies should be able to relocate plants to wherever they wish.	2011-04-22T21:56:00
Toro	plants	fac	neg-towards	-0.8500000000000005	Generally, companies should be able to relocate plants to wherever they wish.	2011-04-22T21:56:00
Toro	Charleston Boeing	org	neg-towards	-0.29777777777777814	And on its face, I would generally back Boeing.	2011-04-22T21:56:00
Toro	Mexico	gpe	neg-towards	-0.9588888888888887	The government is not making "all the business decisions" for Boeing.	2011-04-23T15:51:00
Toro	Mexico	gpe	neg-towards	-2.3044444444444445	Suing them in court for allegedly violating a NLRB ruling is not "making all the business decisions."	2011-04-23T15:51:00
Toro	court	org	neg-towards	-2.3044444444444445	Suing them in court for allegedly violating a NLRB ruling is not "making all the business decisions."	2011-04-23T15:51:00
Toro	US	org	neg-towards	-1.588888888888889	fascist communist US government, just steps away from Nazi Germany	2011-04-23T21:16:00
Toro	their	per	pos-towards	1.514444444444445	Some cohorts such as uneducated white males have seen their real wages decline over the past 40 years, but most people have seen an increase in living standards.	2011-04-24T12:49:00
mnbasketball	state	gpe	neg-towards	-1.666666666666667	But lets tell the truth about how this factory was built, because most likely the state gave big incentives for them to build, low taxes and cheap property.	2011-04-22T22:05:00
mnbasketball	citizen	per	neg-towards	-1.666666666666667	But can one of you idiots that wants a company to pay less and screw their workers while they pad their coffers tell us that what this new company will do will cause any tax payer or any citizen who might fly in any plane they make to pay less.	2011-04-22T22:05:00
mnbasketball	Nike	org	neg-towards	-0.313333333333333	It's a lot like Nike and their 10 cents an hr labor producing tennis shoes that have a cost from production to sold of like 22.00 being sold for 122.00 a pair.	2011-04-22T22:05:00
mnbasketball	state	gpe	neg-towards	-0.8033333333333328	Isn't it a little funny why the price of a loaf of bread or a gal of milk or a gal of gas cost just as much in a non union state as it does in a union state.	2011-04-22T22:05:00
mnbasketball	area	loc	pos-towards	0.9622222222222225	The south is not full of qualified workers and they are using the downturn in the economy to attract good paying jobs to a low paying area and give them little of anything other than a place to show up and do what they are told for the amount that the company want to give them.	2011-04-22T22:05:00
mnbasketball	factory	fac	pos-towards	0.9233333333333338	But lets tell the truth about how this factory was built, because most likely the state gave big incentives for them to build, low taxes and cheap property.	2011-04-22T22:05:00
mnbasketball	state	gpe	pos-towards	1.5455555555555556	But lets tell the truth about how this factory was built, because most likely the state gave big incentives for them to build, low taxes and cheap property.	2011-04-22T22:05:00
mnbasketball	idiots	per	pos-towards	0.7366666666666664	But can one of you idiots that wants a company to pay less and screw their workers while they pad their coffers tell us that what this new company will do will cause any tax payer or any citizen who might fly in any plane they make to pay less.	2011-04-22T22:05:00
mnbasketball	Nike	org	pos-towards	1.8488888888888884	It's a lot like Nike and their 10 cents an hr labor producing tennis shoes that have a cost from production to sold of like 22.00 being sold for 122.00 a pair.	2011-04-22T22:05:00
KissMy	Wilma LiebmanBarack Obama	per	neg-towards	-0.7566666666666668	Obama is forcing more companies to send jobs out of the USA.	2011-04-22T23:31:00
KissMy	companies	org	neg-towards	-0.7566666666666668	Obama is forcing more companies to send jobs out of the USA.	2011-04-22T23:31:00
NYcarbineer	they	org	neg-towards	-1.8688888888888888	Remember during all the Wisconsin brouhaha, when we heard repeatedly from the Right that it was the public sector unions they had a problem with,	2011-04-23T07:51:00
NYcarbineer	Mexico	gpe	neg-towards	-1.503333333333333	Maybe it just goes to that conservative nonsense about how the government can't create jobs.	2011-04-23T07:53:00
NYcarbineer	child	per	neg-towards	0.06777777777777771	Instead of wasting half a dozen posts fucking around like a child.	2011-04-23T08:57:00
NYcarbineer	he	per	neg-towards	-2.187777777777778	No, the other poster made the claim that the lawsuit was bullshit, as if he knew it was bullshit based on the facts.	2011-04-23T10:13:00
NYcarbineer	Trajan	per	neg-towards	-2.008888888888889	As bad as Trajan is, your brain wouldn't make a pimple on his ass.	2011-04-23T12:35:00
NYcarbineer	unions	org	neg-towards	-1.8688888888888888	...I've no real problem with private sector unions...etc.	2011-04-23T12:45:00
NYcarbineer	Reagan	per	neg-towards	-2.1255555555555556	Fuckinay man, you're a bigger liar than even I had you pegged.	2011-04-23T15:11:00
NYcarbineer	they	per	neg-towards	-1.3399999999999999	Because they aren't interested in the case.	2011-04-24T11:46:00
NYcarbineer	Walmart	org	neg-towards	-0.8111111111111118	I guess you missed the 20 posts about Walmart not being allowed to open stores in New York City.	2011-04-24T15:34:00
Silkcity19	guy	per	pos-towards	0.5966666666666676	Sad news, I seen a documentary about this guy and he truly was an amazing man.	2009-12-22T05:44:00
Silkcity19	man	per	pos-towards	0.5966666666666676	Sad news, I seen a documentary about this guy and he truly was an amazing man.	2009-12-22T05:44:00
Silkcity19	people	per	pos-towards	1.8566666666666665	Jen don't melt down over this one <img src="http://www.usmessageboard.com/images/smilies/razz.gif"/> You just stick to caring about the people no one gives a shit about	2009-12-22T05:44:00
Silkcity19	man	per	pos-towards	1.7011111111111106	You don't have to watch the movie to appreciate what a amazing man he was	2009-12-22T07:10:00
NYcarbineer	Pro-Union	org	pos-towards	1.0166666666666666	Well, at least you own up to what the Right honestly feels about all unions.	2011-04-23T08:04:00
NYcarbineer	child	per	pos-towards	1.8488888888888884	Instead of wasting half a dozen posts fucking around like a child.	2011-04-23T08:57:00
NYcarbineer	anyone	per	pos-towards	2.6577777777777776	Funny you would claim you don't remember anyone saying what I claimed they said, i.e., not having any problem with private unions, just the public ones,	2011-04-23T12:45:00
NYcarbineer	unions	org	pos-towards	2.6577777777777776	Funny you would claim you don't remember anyone saying what I claimed they said, i.e., not having any problem with private unions, just the public ones,	2011-04-23T12:45:00
NYcarbineer	unions	org	pos-towards	1.514444444444445	...I've no real problem with private sector unions...etc.	2011-04-23T12:45:00
NYcarbineer	Mexico	gpe	pos-towards	0.5577777777777779	The government has the right to enforce federal law, and to take action whenever there is reason to believe the law may have been violated.	2011-04-23T16:06:00
NYcarbineer	Helen Keller	per	pos-towards	0.9155555555555566	It's a Helen Keller moment!!!!!!!	2011-04-23T20:53:00
NYcarbineer	Nikki Haley	per	pos-towards	0.9699999999999998	Nikki Haley is facing her first big lawsuit after saying the state would try to keep unions out of Boeing Inc.	2011-04-24T06:25:00
NYcarbineer	flops	per	pos-towards	1.67	Watch out for flying flip flops and yeah buts!!!!!	2011-04-24T06:25:00
NYcarbineer	businesses	org	pos-towards	0.5577777777777779	No, but the claim was made that businesses have the right to go anywhere they want.	2011-04-24T11:36:00
NYcarbineer	someone	per	pos-towards	1.2266666666666666	and yet you were carrying on a conversation with someone who said just that a couple months ago.	2011-04-24T11:42:00
NYcarbineer	National Labor Relations Board - Wikipedia	org	pos-towards	1.3355555555555556	The NLRB is an independent agency.	2011-04-24T11:44:00
NYcarbineer	They	per	pos-towards	1.1177777777777784	They are interested in anti-union trolling.	2011-04-24T11:46:00
NYcarbineer	Wilma LiebmanBarack Obama	per	pos-towards	0.6666666666666661	No one's trying to prove it's not a government agency.	2011-04-24T12:17:00
NYcarbineer	Walmart	org	pos-towards	0.5577777777777779	Now, prove that Walmart has the RIGHT to locate ANYWHERE they want.	2011-04-24T15:34:00
NYcarbineer	People	per	pos-towards	1.5611111111111118	People really should spend more time learning their language.	2011-04-24T15:37:00
strollingbones	pacino	per	pos-towards	0.6666666666666661	i always prefer pacino to hoffman but you cant say he is not a great actor....	2009-12-22T13:12:00
strollingbones	Dustin Hoffman	per	pos-towards	0.6666666666666661	i always prefer pacino to hoffman but you cant say he is not a great actor....	2009-12-22T13:12:00
strollingbones	Dustin Hoffman	per	pos-towards	0.5577777777777779	i hope he had a great ride and realized along the way...he was loved...that is all any of us can ask for...is to be loved...and to have the amazing experience of knowing we are loved....	2009-12-22T13:12:00
Lakhota	Elizabeth Warren	per	neg-towards	-0.2822222222222224	Elizabeth Warren was not born with a silver spoon in her mouth.	2011-10-06T18:08:00
Lakhota	Del	per	neg-towards	-2.312222222222222	Aw, del sounds lonely and jealous.	2011-10-06T18:18:00
Lakhota	Elizabeth Warren	per	neg-towards	-2.2577777777777777	Trying? Hell, she blew it out of the water!	2011-10-06T18:23:00
Lakhota	Elizabeth Warren	per	neg-towards	-1.69	She deserves to defeat Scott Brown.	2011-10-07T23:55:00
Lakhota	Scott Brown	per	neg-towards	-1.69	She deserves to defeat Scott Brown.	2011-10-07T23:55:00
Lakhota	Elizabeth Warren	per	pos-towards	1.2188888888888885	Elizabeth Warren is a great American patriot.	2011-10-06T17:29:00
Lakhota	American	gpe	pos-towards	1.833333333333334	Elizabeth Warren is a great American patriot.	2011-10-06T17:29:00
Lakhota	Elizabeth Warren	per	pos-towards	2.0277777777777786	She achieved success the hard way - she earned it.	2011-10-06T18:08:00
Lakhota	Elizabeth Warren	per	pos-towards	1.2655555555555544	She deserves to defeat Scott Brown.	2011-10-07T23:55:00
Lakhota	Scott	per	pos-towards	2.299999999999999	Yeah, Scotty, we assumed it was a joke - a sexist one in bad taste.	2011-10-08T14:34:00
del	carpetbagger	per	neg-towards	-1.3788888888888886	i'll keep it in mind when i don't vote for the carpetbagger.	2011-10-06T18:09:00
del	candidates	per	neg-towards	-1.666666666666667	well ms warren is a female democrat, so she gets a pass on making disparaging remarks about other candidates.	2011-10-06T18:15:00
del	Elizabeth Warren	per	neg-towards	-2.0166666666666666	she also gets to bigfoot her way into a senate campaign in a state where she's probably spent all of ten minutes outside of the harvard campus.	2011-10-06T18:15:00
del	state	gpe	neg-towards	-0.46111111111111125	she also gets to bigfoot her way into a senate campaign in a state where she's probably spent all of ten minutes outside of the harvard campus.	2011-10-06T18:15:00
del	Lakhota	per	neg-towards	-2.312222222222222	Aw, del sounds lonely and jealous.	2011-10-06T18:18:00
del	Mass.	gpe	neg-towards	-0.14999999999999947	i don't care if *someone else* is fighting harder for the middle class, bozo, unless *someone else* is running for the us senate seat from massachusetts.	2011-10-06T18:28:00
del	you	per	neg-towards	-1.168888888888889	you cut off my quote.	2011-10-06T18:34:00
del	Elizabeth Warren	per	pos-towards	1.1566666666666672	yeah, she's got my vote. <img src="http://www.usmessageboard.com/images/smilies/lol.gif"/>	2011-10-06T18:15:00
del	who	per	pos-towards	1.5222222222222221	and if it was democrat who'd modeled nude to pay for college, calling him/her on it would be *mean spirited*. <img src="http://www.usmessageboard.com/images/smilies/lol.gif"/>	2011-10-06T18:32:00
del	PLYMCO_PILGRIM	per	pos-towards	1.094444444444444	<img src="http://www.usmessageboard.com/images/smilies/lol.gif"/> This guy doesn't know Del very well.	2011-10-07T07:15:00
Baruch Menachem	candidate	per	pos-towards	1.094444444444444	This is not good for democracy where one candidate promotes himself by being eye candy, and the other promotes herself by being eye bleach.	2011-10-06T17:25:00
SFC Ollie	person	per	neg-towards	-0.367777777777778	Obviously this is a person who never ran any kind of business.	2011-10-06T17:30:00
SFC Ollie	who	per	neg-towards	-1.2077777777777783	Obviously this is a person who never ran any kind of business.	2011-10-06T17:30:00
SFC Ollie	Elizabeth Warren	per	neg-towards	-2.203333333333333	What she is too stupid to figure out is that the rest of us were able to pay for those roads and services because we had jobs at that factory that she probably wants to shut down because the owner is rich..............	2011-10-08T11:11:00
SFC Ollie	Elizabeth Warren	per	neg-towards	-0.9588888888888887	And had she not made the first comment about it then he never would have said it.	2011-10-08T15:44:00
SFC Ollie	Elvis	per	neg-towards	-0.29777777777777814	Where's the equality, it's politics, she made a comment he threw it back.	2011-10-08T17:29:00
SFC Ollie	who	per	pos-towards	1.9033333333333324	Obviously this is a person who never ran any kind of business.	2011-10-06T17:30:00
SFC Ollie	us	per	pos-towards	2.113333333333334	What she is too stupid to figure out is that the rest of us were able to pay for those roads and services because we had jobs at that factory that she probably wants to shut down because the owner is rich..............	2011-10-08T11:11:00
SFC Ollie	owner	per	pos-towards	1.5766666666666662	What she is too stupid to figure out is that the rest of us were able to pay for those roads and services because we had jobs at that factory that she probably wants to shut down because the owner is rich..............	2011-10-08T11:11:00
SFC Ollie	Scott	per	pos-towards	0.5966666666666676	So stop the fake BS, no one gives a rats ass about him saying Thank God after she remarked that she "kept my clothes on."......	2011-10-08T15:44:00
DontBeStupid	conservatives	per	neg-towards	-2.351111111111111	Yup. Which is why "conservatives" hate her.	2011-10-06T17:30:00
DontBeStupid	Elizabeth Warren	per	neg-towards	-2.351111111111111	Yup. Which is why "conservatives" hate her.	2011-10-06T17:30:00
rdean	You	per	neg-towards	-1.168888888888889	"You know what, listen: Bottom line is, you know, I didnt go to Harvard, you know, I went to the school of hard knocks, and I did whatever I had to do to pay for school," Brown cut in. "And for people who know me, and know what Ive been through  mom and dad married and divorced four times each.	2011-10-06T17:35:00
rdean	Scott Brown	per	neg-towards	-1.168888888888889	"You know what, listen: Bottom line is, you know, I didnt go to Harvard, you know, I went to the school of hard knocks, and I did whatever I had to do to pay for school," Brown cut in. "And for people who know me, and know what Ive been through  mom and dad married and divorced four times each.	2011-10-06T17:35:00
rightwinger	Jen	per	pos-towards	1.88	He was an excellent driver	2009-12-22T06:02:00
rdean	dad	per	pos-towards	1.195555555555556	"You know what, listen: Bottom line is, you know, I didnt go to Harvard, you know, I went to the school of hard knocks, and I did whatever I had to do to pay for school," Brown cut in. "And for people who know me, and know what Ive been through  mom and dad married and divorced four times each.	2011-10-06T17:35:00
rdean	You	per	pos-towards	0.884444444444445	You know, some real challenges growing up.	2011-10-06T17:35:00
NYcarbineer	conservatives	per	neg-towards	-0.5700000000000003	The bizarre thinking of conservatives that it's somehow a good thing to have to suffer just for the sake of getting an education.	2011-10-06T18:02:00
NYcarbineer	Rich and Poor	org	neg-towards	-0.181111111111111	Their obsession with widening the gap between Rich and Poor shows up in every single economic policy they advocate.	2011-10-06T18:05:00
NYcarbineer	You	per	neg-towards	-1.83	You've bought the lie the rightwing propaganda machine is peddling.	2011-10-08T09:56:00
NYcarbineer	conservatives	per	pos-towards	1.8955555555555552	The bizarre thinking of conservatives that it's somehow a good thing to have to suffer just for the sake of getting an education.	2011-10-06T18:02:00
NYcarbineer	anyone	per	pos-towards	1.8566666666666665	Well, not that anyone really cares, but it was the questioner at the debate who brought up Brown in Cosmo in the question he asked Warren.	2011-10-07T07:07:00
McDowell's	Elizabeth Warren	per	neg-towards	-1.0211111111111109	I'm just glad she left Texas a long time ago.	2011-10-06T18:21:00
McDowell's	you	per	pos-towards	2.354444444444445	Hopefully you get to enjoy her for a very long time. <img src="http://www.usmessageboard.com/images/smilies/lol.gif"/>	2011-10-06T18:21:00
McDowell's	Elizabeth Warren	per	pos-towards	2.354444444444445	Hopefully you get to enjoy her for a very long time. <img src="http://www.usmessageboard.com/images/smilies/lol.gif"/>	2011-10-06T18:21:00
McDowell's	Your	per	pos-towards	1.1644444444444444	Your sexual fantasies are disturbing. <img src="http://www.usmessageboard.com/images/smilies/eek.gif"/>	2011-10-07T12:58:00
bripat9643	Americans	per	neg-towards	-0.4299999999999997	Trying to shake down Americans for cash isn't "fighting" for them.	2011-10-06T18:13:00
bripat9643	you	per	neg-towards	-1.985555555555556	The bottom line is that you and every other turd who is harping on Scott Brown are a gang of scathing hypocrites.	2011-10-08T20:12:00
bripat9643	hypocrites	per	neg-towards	-1.985555555555556	The bottom line is that you and every other turd who is harping on Scott Brown are a gang of scathing hypocrites.	2011-10-08T20:12:00
uscitizen	Dustin Hoffman	per	neg-towards	-2.0711111111111107	Nope. sorry do not like Hoffman.	2009-12-22T07:12:00
bripat9643	you	per	pos-towards	0.9155555555555566	The truth is that you're simply a partisan dingbat with your nose so far up Warren's ass you can taste what she had for breakfast.	2011-10-08T09:06:00
bripat9643	Scott Brown	per	pos-towards	0.9544444444444444	The bottom line is that you and every other turd who is harping on Scott Brown are a gang of scathing hypocrites.	2011-10-08T20:12:00
jillian	they	per	neg-towards	-1.3555555555555556	but if someone said anything like that about sawwah bawwacuda, they're be a "sexist".	2011-10-06T18:26:00
jillian	Scott Brown	per	pos-towards	1.1566666666666672	how classy of him.	2011-10-06T18:26:00
jillian	someone	per	pos-towards	1.8488888888888884	but if someone said anything like that about sawwah bawwacuda, they're be a "sexist".	2011-10-06T18:26:00
jillian	sawwah bawwacuda	per	pos-towards	1.8488888888888884	but if someone said anything like that about sawwah bawwacuda, they're be a "sexist".	2011-10-06T18:26:00
The Gadfly	you	per	pos-towards	2.0822222222222226	If you think THAT is "beauty", I sure would hate to see your idea of "ugly".	2011-10-06T20:20:00
manifold	Boy	per	neg-towards	-0.8888888888888893	Boy was I duped.	2011-10-07T07:27:00
manifold	Elizabeth Warren	per	neg-towards	-1.62	Warren isn't my first choice, but I'll certainly vote for her over that phony douche Brown.	2011-10-07T07:27:00
manifold	Scott Brown	per	neg-towards	-1.9466666666666668	If Warren wins the nomination like it appears she will, she's gonna destroy Brown in debate.	2011-10-07T10:31:00
manifold	you	per	neg-towards	-1.69	Did you already forget your claim about discrimination toward whites? <img src="http://www.usmessageboard.com/images/smilies/new/lmao.gif"/>	2011-10-07T12:04:00
manifold	You	per	neg-towards	-0.2900000000000005	You even backpedaled and said the exact opposite later in the thread.	2011-10-07T12:11:00
